Machine,Timestamp,WindSpeed,ActivePower,TurbineState,PitchAngle,GenSpeed
RSA006,2017-01-03T05:20:00,6.50769721766313,403.6998605092368,11.0,-1.1305624089514206,1243.1308316548655
RSA006,2017-01-03T05:30:00,6.674381665388743,450.68281160990404,11.0,-1.3378137959788243,1245.0291132609045
RSA006,2017-01-03T05:40:00,6.7745266685883205,496.6377021789552,11.0,-1.4419568471610558,1246.8952763875313
RSA006,2017-01-03T05:50:00,6.951837741335236,506.52731647491447,11.0,-1.6522723224014046,1247.28352762858
RSA006,2017-01-03T06:00:00,7.439444984992343,549.884492492676,11.0,-1.8062424662212533,1249.0131375630692
RSA006,2017-01-03T06:10:00,6.731399435798327,491.0602600097657,11.0,-1.3455771345645189,1246.6504137674965
RSA006,2017-01-03T06:20:00,6.38628991110986,447.7907264773584,11.0,-0.9890377209169652,1244.8962171538533
RSA006,2017-01-03T06:30:00,6.6476908605309974,488.20412918283967,11.0,-1.2934874826845726,1246.5197166732598
RSA006,2017-01-03T06:40:00,6.6833302074912275,541.2906941167838,11.0,-1.3341219614563722,1248.6755909868891
RSA006,2017-01-03T06:50:00,6.480365267244433,543.9156600822837,11.0,-1.0901274020641536,1248.774016558115
RSA006,2017-01-03T07:00:00,6.475800117350513,509.67082476566526,11.0,-1.0808879679712944,1247.3922955688715
RSA006,2017-01-03T07:10:00,6.9288158867148635,483.2897882167808,11.0,-1.6014224080334454,1246.3440126892967
RSA006,2017-01-03T07:20:00,7.012985231446439,487.9607581466925,11.0,-1.7066178487949684,1246.5247822745896
RSA006,2017-01-03T07:30:00,6.771764885741497,478.8045199044938,11.0,-1.4549925896365945,1246.1557197727784
RSA006,2017-01-03T07:40:00,7.1187555338620125,499.1443809854641,11.0,-1.6974219267750963,1246.979121204267
RSA006,2017-01-03T07:50:00,7.504748638619052,589.7754755434785,11.0,-1.7626684020518268,1250.617834245196
RSA006,2017-01-03T08:00:00,7.490256723163045,638.1870512715527,11.0,-1.7599999904632568,1252.5736650107565
RSA006,2017-01-03T08:10:00,7.790616658329964,721.6598342895511,11.0,-1.7599999904632568,1256.3638880411775
RSA006,2017-01-03T08:20:00,7.8964241041710865,742.4382769610428,11.0,-1.7599999904632568,1257.450147601025
RSA006,2017-01-03T08:30:00,8.024338872234031,747.4671290079755,11.0,-1.7599999904632568,1257.745556640625
RSA006,2017-01-03T08:40:00,7.1379802842934925,648.5764970143632,11.0,-1.7356110264857612,1252.9999732971187
RSA006,2017-01-03T08:50:00,7.104676111539204,581.2454573313396,11.0,-1.7289375906189288,1250.2715568542478
RSA006,2017-01-03T09:00:00,7.39047373159016,582.2806518300903,11.0,-1.7914342813333206,1250.3228006025865
RSA006,2017-01-03T09:10:00,6.7292616605758635,552.4508474349975,11.0,-1.3622539882858598,1249.1324691772454
RSA006,2017-01-03T09:30:00,6.8416672309239726,502.657860120137,11.0,-1.532043331985672,1247.1279431660962
RSA006,2017-01-03T09:40:00,6.7007861107587825,462.992383257548,11.0,-1.354678148434808,1245.5224189758294
RSA006,2017-01-03T09:50:00,6.331937263409298,425.4551415761312,11.0,-0.8283884264063079,1244.0100830078122
RSA006,2017-01-03T10:00:00,5.606543663912599,358.84566288274283,11.0,0.0716600048002362,1241.3248334520765
RSA006,2017-01-03T10:10:00,4.337785023947552,185.27048592567445,11.0,1.731696209078655,1234.336418151855
RSA006,2017-01-03T10:20:00,4.4126399969317225,194.16882563325538,11.0,1.5533341599493906,1234.7047421170262
RSA006,2017-01-03T10:30:00,4.316504264564666,191.84574111498924,11.0,1.7068000912911607,1234.5728681901835
RSA006,2017-01-03T10:40:00,4.61315946481666,241.54108240555755,11.0,1.374610244211912,1236.601496980628
RSA006,2017-01-03T11:00:00,4.2178241683336095,160.38123395773698,11.0,1.80362732695728,1233.3276761451864
RSA006,2017-01-03T11:10:00,4.79342898063501,233.17423240360247,11.0,1.2007334720103255,1236.2577696104308
RSA006,2017-01-03T11:20:00,4.466276082260482,195.9766160007335,11.0,1.5107902240981943,1234.7514805457408
RSA006,2017-01-03T11:30:00,5.520631044300939,345.2569184392134,11.0,0.2300461975020778,1240.7722845294695
RSA006,2017-01-03T11:40:00,5.681484997272492,380.5354222218197,11.0,-0.0108120382866372,1242.1867212931309
RSA006,2017-01-03T11:50:00,5.61117472698291,351.4982936382296,11.0,0.08641536979569839,1241.011303202311
RSA006,2017-01-03T12:00:00,4.912277498344584,271.0858045657476,11.0,0.9395825017728686,1237.776167043049
RSA006,2017-01-03T12:10:00,5.5626891762018165,321.3265732288362,11.0,0.2272866641355601,1239.8128611246755
RSA006,2017-01-03T12:20:00,5.532036519644174,327.0406964408905,11.0,0.18194098495858926,1240.0387801174293
RSA006,2017-01-03T13:00:00,4.5362805199970095,163.94046620470095,11.0,1.4981700043615611,1233.3476397540107
RSA006,2017-01-03T13:10:00,4.513205782441067,166.48831107990796,11.0,1.4221855806463883,1233.3057036596867
RSA006,2017-01-03T14:20:00,4.47293197768075,164.9578071127133,11.0,1.5145332503683715,1233.406965481505
RSA006,2017-01-04T00:40:00,3.358172065984163,90.57632116262351,11.0,2.4057019878163386,1230.5089650767482
RSA006,2017-01-04T00:50:00,4.886546696722509,201.25818001429246,11.0,1.11185045648405,1234.9950566609698
RSA006,2017-01-04T03:30:00,4.281693437243196,61.23982521501256,11.0,1.9041391566488701,1229.3145147946175
RSA006,2017-01-04T03:40:00,3.92748612811168,36.054580821593596,11.0,2.1642411969602136,1227.4763318379707
RSA006,2017-01-04T03:50:00,3.807125685359343,28.13639441163655,11.0,2.238754894638858,1223.8349882058162
RSA006,2017-01-04T04:10:00,3.4494713932275776,42.391687325636546,11.0,2.420288962622481,1228.3980270385732
RSA006,2017-01-04T04:20:00,3.957675200088469,98.40181861733492,11.0,2.1516505709734144,1230.852496325093
RSA006,2017-01-04T04:30:00,4.6198546406607965,143.54636544601485,11.0,1.5766486852923778,1232.6775910639399
RSA006,2017-01-04T04:40:00,3.8394518306985392,96.2367544317143,11.0,2.2020712036647407,1230.7579745633702
RSA006,2017-01-04T04:50:00,4.3617488375173785,139.18401493128957,11.0,1.7673215852384832,1232.4917023156722
RSA006,2017-01-04T05:00:00,5.135064693058236,215.51078379655084,11.0,0.8228534978936157,1235.573501971588
RSA006,2017-01-04T05:40:00,4.0022857476072184,62.3089494982201,11.0,2.149289800418365,1229.3536929055367
RSA006,2017-01-04T05:50:00,4.438737071572379,136.06864935517575,11.0,1.7535702755238942,1232.3699913261846
RSA006,2017-01-04T06:10:00,5.632609182596207,253.46733271280925,11.0,0.026482222637180995,1237.0955889383974
RSA006,2017-01-04T06:20:00,5.7285202672084194,274.782687409719,11.0,-0.11604676046117668,1237.9446126302105
RSA006,2017-01-04T06:30:00,5.767158063252765,287.17869160970065,11.0,-0.17168684999390582,1238.4416971842434
RSA006,2017-01-04T06:40:00,5.9381877799828855,294.53979867299387,11.0,-0.4373067608864708,1238.7496945699036
RSA006,2017-01-04T06:50:00,5.49881499409675,253.91440521875998,11.0,0.2614497217650448,1237.1070254007989
RSA006,2017-01-04T07:00:00,4.743313656527384,166.8588928095764,11.0,1.3719351343915118,1233.5843125182728
RSA006,2017-01-04T07:10:00,4.834788885215919,169.12359097798662,11.0,1.2785125903979249,1233.6803344726547
RSA006,2017-01-04T07:20:00,4.418426120777926,134.760874859492,11.0,1.7568001900489134,1232.3039995829276
RSA006,2017-01-04T07:30:00,4.866053619980813,168.8495922088623,11.0,1.2118490764521992,1233.6800272623702
RSA006,2017-01-04T07:40:00,4.522536677122113,140.89162244796742,11.0,1.6315255576123795,1232.548140207925
RSA006,2017-01-04T07:50:00,4.116164797283167,90.52002767829657,11.0,2.0141929132953327,1230.5063305816964
RSA006,2017-01-04T08:00:00,3.380054389582518,32.96750454922603,11.0,2.447288526900143,1225.623124254299
RSA006,2017-01-04T08:10:00,3.255594376773272,35.61102926882011,11.0,2.5075701470113505,1227.1371552672585
RSA006,2017-01-04T13:50:00,4.29781031756057,144.64897322113995,11.0,1.7551351261507604,1232.5063614992744
RSA006,2017-01-04T14:00:00,4.6029470550670535,179.26549778259337,11.0,1.2811424700416822,1233.1909998513056
RSA006,2017-01-04T14:30:00,4.736395586598241,197.86297848308558,11.0,1.26920727089888,1234.833819087247
RSA006,2017-01-04T14:50:00,5.022137523444064,258.54854155283635,11.0,0.8928273705972674,1237.2905235210894
RSA006,2017-01-04T15:00:00,4.842617473114272,206.60492873649346,11.0,1.0020123158873462,1234.8679196615992
RSA006,2017-01-04T15:20:00,4.7122479650163225,195.98933814530537,11.0,1.316532785865747,1234.705541237112
RSA006,2017-01-04T15:30:00,5.7379779181841215,383.8649323215759,11.0,-0.11891515612419415,1241.7175732322016
RSA006,2017-01-04T16:40:00,4.97460097979112,229.8638509266589,11.0,0.7827491732933833,1234.273789752794
RSA006,2017-01-04T17:10:00,4.158752950596656,122.2623229295575,11.0,1.9218067408136887,1231.770437985222
RSA006,2017-01-04T17:20:00,4.492670021296541,146.72618792545862,11.0,1.6406768858432768,1232.7774645434254
RSA006,2017-01-04T17:30:00,4.394374725499107,139.908963358771,11.0,1.6923574685243907,1232.5063375885961
RSA006,2017-01-04T17:40:00,4.702030234408946,158.94561296302348,11.0,1.3506839453568569,1233.2768594235126
RSA006,2017-01-04T20:50:00,3.3424027709604047,59.48850328263027,11.0,2.455504463764835,1226.372888513513
RSA006,2017-01-04T21:00:00,4.047375013430915,150.71258545716603,11.0,2.045204634219408,1232.9521967569992
RSA006,2017-01-04T21:20:00,4.500336665908502,164.82959194183343,11.0,1.6808092592904964,1233.5118886311845
RSA006,2017-01-04T21:30:00,4.067303392842502,114.42587150208915,11.0,2.10136759182024,1231.4864565399225
RSA006,2017-01-04T21:40:00,4.127379447221754,150.08844041824338,11.0,1.9806118518114129,1232.9266339619955
RSA006,2017-01-04T21:50:00,4.5204386900262685,156.13578420491712,11.0,1.6342111828431705,1233.155326954756
RSA006,2017-01-04T22:00:00,4.4662658363580725,149.50724393526718,11.0,1.7279251849899688,1232.894913482666
RSA006,2017-01-04T23:10:00,4.485489082937487,195.0875295911516,11.0,1.6854372468440473,1234.7288500361076
RSA006,2017-01-04T23:20:00,4.680901205816935,223.62095345301586,11.0,1.4025068374008072,1235.8723903276962
RSA006,2017-01-04T23:30:00,3.5417434836542894,114.68423471591942,11.0,2.366060529148351,1231.486734079761
RSA006,2017-01-04T23:40:00,3.794531054334097,108.0872802815712,11.0,2.122905850537549,1230.9672783890253
RSA006,2017-01-04T23:50:00,3.5919649893997105,107.44302770470377,11.0,2.289790847127428,1231.1641712349012
RSA006,2017-01-05T00:00:00,4.040673361939532,140.54513259123172,11.0,1.9896438891740829,1232.515909660833
RSA006,2017-01-05T00:10:00,4.812926992467403,259.99514230484834,11.0,1.2252186566529941,1237.3416707859133
RSA006,2017-01-05T00:20:00,5.601169729232789,353.1831932703654,11.0,0.1237609252030472,1241.0903348286945
RSA006,2017-01-05T00:30:00,7.023930557535893,613.4241978815488,11.0,-1.676720327979796,1251.5879676154045
RSA006,2017-01-05T00:40:00,6.932273121000086,632.8853016339502,11.0,-1.6120729413922228,1252.3673497485916
RSA006,2017-01-05T00:50:00,6.52900884655996,556.9819977313149,11.0,-1.163236150873585,1249.3084638286925
RSA006,2017-01-05T01:00:00,5.2045469318754725,304.4639857365537,11.0,0.6340365945177614,1239.117532139262
RSA006,2017-01-05T01:10:00,6.032108391149129,462.33729375573546,11.0,-0.4779621118877136,1245.486566428582
RSA006,2017-01-05T01:20:00,6.391390230865159,449.4104697893852,11.0,-1.0025811252421912,1244.9625078145418
RSA006,2017-01-05T01:30:00,6.540384452541671,515.324751853943,11.0,-1.1482207463433327,1247.6356132507328
RSA006,2017-01-05T01:40:00,6.556524606696661,527.1032273175846,11.0,-1.1902206293641266,1248.0967958345695
RSA006,2017-01-05T01:50:00,6.09616416792075,451.29480457305914,11.0,-0.6059135220362805,1245.042136891683
RSA006,2017-01-05T02:00:00,5.3609205967807965,344.0323541402312,11.0,0.4316476529321761,1240.732967433403
RSA006,2017-01-05T02:10:00,5.198794413311214,325.8994432393476,11.0,0.5842653659667245,1239.9901546973065
RSA006,2017-01-05T02:20:00,3.2195694029958624,86.99737772891399,11.0,2.4885181762042783,1230.3386400082252
RSA006,2017-01-05T02:30:00,3.2206200800181426,86.28355476347473,11.0,2.5054596211122178,1230.2948965926566
RSA006,2017-01-05T02:40:00,3.0488220860881183,60.55356442441217,11.0,2.579820497830708,1228.8419194703454
RSA006,2017-01-05T03:00:00,3.5211804006904304,114.04016363645441,11.0,2.363439789716748,1231.4347022394215
RSA006,2017-01-05T03:10:00,3.722346119582653,118.1900878071785,11.0,2.229234261562428,1230.8743868509946
RSA006,2017-01-05T04:50:00,3.6650102769335113,64.72292047341665,11.0,2.337006251513961,1229.4318623860693
RSA006,2017-01-05T05:00:00,3.811779723564784,92.87847468852995,11.0,2.2475192574163243,1230.6279434204116
RSA006,2017-01-05T05:10:00,4.464565549294148,144.82818187077854,11.0,1.7384034248689808,1232.7188016255702
RSA006,2017-01-05T05:20:00,4.5406005591154095,155.6258682250975,11.0,1.6618251867592333,1233.142724100749
RSA006,2017-01-05T05:30:00,4.384606425732239,156.49579395310144,11.0,1.8095656950104688,1233.170069227658
RSA006,2017-01-05T05:40:00,3.6978885133215718,117.10065426116293,11.0,2.3177250045411144,1231.6019868891276
RSA006,2017-01-05T05:50:00,3.4203326280493487,91.40468815050623,11.0,2.4371021541796223,1230.5596913548507
RSA006,2017-01-05T06:00:00,3.7525048405869197,73.50205587790947,11.0,2.233742653448876,1229.7838441860754
RSA006,2017-01-05T06:10:00,4.050387787818907,86.98455711205807,11.0,2.0096557255834333,1230.368444569904
RSA006,2017-01-05T06:20:00,4.166675589527617,102.00090167019714,11.0,1.9992987046908701,1230.9923467775493
RSA006,2017-01-05T06:30:00,3.8682530912688793,87.3505161547115,11.0,2.1708519238196398,1230.4027708692004
RSA006,2017-01-05T06:40:00,3.307572444943645,76.82369237752452,11.0,2.485176307672249,1229.9774521606705
